"wl","001_areia","001_gv_wy_cara_ti","001_gv_wy_caraspot_ti","001_gv_wy_dact_ti","001_gv_wy_ponta_ti","001_gv_wy_prop_ti","001_laranja","001_pano","001_preto","001_rosa","002_areia","002_laranja","002_pano","002_preto","002_rosa","003_areia","003_gv_wy_cara_ti","003_gv_wy_ponta_ti","003_gv_wy_prop_ti","003_laranja","003_pano","003_preto","003_rosa","004_gv_wy_cara_ti","004_gv_wy_dact_ti","004_gv_wy_ponta_ti","004_gv_wy_prop_ti"
300,3.44863258114286,25.9696648850476,17.7220043963333,22.4856712742857,23.3077724337143,11.3560128974762,1.32292693566667,4.3983596977619,10.0586779331429,18.154940287,3.60043091785714,5.50981274795238,5.42717264995238,2.55623746252381,7.74185723657142,3.16615851838095,22.1325541040476,14.9281417953809,44.0371071801904,6.09312340309524,6.99091702857143,5.72599061185715,8.16788774123808,80.3933271526189,39.8973898580476,60.5572400065237,58.9516328386666
301,3.46913159133333,25.2192487213333,16.702865186,21.315330075,22.34263237,10.356278073,1.26824515,4.25336541533333,10.165087323,17.2283390893333,3.5565135,5.08312707933334,5.46774283333333,2.48083001833333,7.058926392,3.10704846566667,20.6328010996667,14.4195334903333,40.7370838116667,5.766084725,6.83717836433333,5.73583539066667,7.44224250166667,68.005659066,35.6340798853333,50.955821466,51.2455295826667
302,3.536938352,24.85225379,16.6489623806667,20.847168476,21.8887595113333,9.76458141599999,1.28205865733333,4.27914019333333,10.259897604,16.6339384893333,3.542761696,4.88227134466666,5.58168741666667,2.66611231933333,6.597953638,3.18803567533333,19.386916572,14.0634752273333,37.8123307166666,5.67611944666666,6.92669481933333,5.92806266533333,6.88981509599999,58.3143312146666,32.766080808,43.4309893826666,45.0190123226666
303,3.63648311,24.523238305,16.411099225,20.20935833,21.47907396,8.962779545,1.27744363,4.313533655,10.328354845,16.0411848,3.568824075,4.73339873,5.63631048,2.70174968,6.28374544,3.2020927,18.02031353,13.667832595,34.859015025,5.489780455,6.884468425,5.9943154,6.522319535,50.61011039,30.46635444,37.412188995,40.182194235
304,3.63533407492823,24.3002941409091,16.1766748947368,19.7013972722488,21.2042999981818,8.63518286665073,1.21824823708134,4.31108982406698,10.2893835617703,15.5848064463636,3.53603030985646,4.57971703449761,5.63222888435407,2.67388873636364,5.87473603368421,3.22638110215311,16.8183598557417,13.4119522816268,32.1104200320096,5.27652573803828,6.81594162899522,5.98856815789474,6.1179544155024,44.3120616446413,28.5895871000957,32.4413572678948,36.1782812771293
305,3.6931927947619,24.1525461619048,15.9545084512381,19.4463243438095,20.8105425542857,8.2330576384762,1.23618273314286,4.36756634619047,10.3051975650476,15.2923405491429,3.56248599628571,4.5376156312381,5.68260759609524,2.79998343866667,5.67732764085714,3.25535022447619,15.710131924381,13.1768796328571,29.6652419248572,5.13471030685714,6.82989410142857,6.01594020885714,5.88929970961905,39.2092289576191,27.1986713093334,28.5834574598096,32.9778198872381
306,3.68924871425837,24.097249452823,15.664718071244,19.1445365686603,20.5236947462679,7.91629762961723,1.19709773502392,4.40254303708134,10.3258098256938,15.0250996670335,3.56303432602871,4.45977645320574,5.70340084688995,2.77912849444976,5.51413016727273,3.25255796157895,14.700666800957,12.8518696205263,27.3964211638278,5.01251314511962,6.79358034942584,6.02213728631579,5.68827528980862,35.1490615732058,25.932609233445,25.4113601074642,30.6091796784211
307,3.75459645704762,24.0157892904762,15.4302752993333,18.9760841316191,20.3067299089524,7.74082080457143,1.20905768190476,4.45870910828571,10.3861495610476,14.8933558708571,3.613101912,4.45723936009524,5.76325704971429,2.84692228857143,5.39666424495238,3.30186653885714,13.8156397298095,12.6186658692381,25.4763827213333,4.96892644114286,6.82565022,6.0890145067619,5.57363432895238,31.8643419022857,25.1144456275238,23.0002385397143,28.6155504639048
308,3.75662876066667,23.9351124934286,15.1033362288571,18.7901736524762,20.0751455089524,7.45798787752381,1.18605781142857,4.46556389095238,10.3685509385714,14.713477076,3.61247402571429,4.40615977666667,5.76875494171429,2.8492251412381,5.27996777009524,3.28252595114286,13.045133820381,12.304100076381,23.7855975747619,4.90492629314286,6.8108287927619,6.11892275219048,5.4504341107619,29.1722800553333,24.4000835269524,20.9892311159048,26.9420359201905
309,3.78233885755981,23.9849671370335,15.0172644339234,18.7251037844976,20.0820515110048,7.45141730277512,1.19691794272727,4.49676990598086,10.4224782035885,14.5875603721531,3.63941630057416,4.37011647282297,5.82741745349282,2.87971991746411,5.20535392047847,3.32211558239234,12.4902098062201,12.1461200946411,22.3059128971292,4.86537467674641,6.82922794100478,6.13186554478469,5.37719975253588,27.1675271274162,23.8399883454545,19.5194396192344,25.7249484891866
310,3.776963612,23.731466264,14.912010076,18.657367685,19.900378985,7.168701587,1.183840919,4.499174785,10.37270989,14.432728408,3.649515086,4.309478426,5.846385987,2.841134482,5.121844871,3.32605428,11.86686787,11.900145382,20.833560359,4.799245776,6.837165146,6.128535938,5.257177805,25.357468472,23.256227359,18.125354683,24.523755412
311,3.78914453304762,23.5862235170476,14.8812987097143,18.4716681964762,19.7483021366667,7.06209484438095,1.1813956087619,4.51769512285714,10.3491677220952,14.2947192212381,3.66290944152381,4.25952737333333,5.87291368238095,2.8246236447619,5.04308011390476,3.34585907942857,11.3163141111429,11.7355801898095,19.7051331639048,4.77047283666667,6.8886739507619,6.11208644457143,5.16814459,23.8479251200952,22.8523872293333,17.0382531745714,23.6211639268571
312,3.82280999909091,23.5595754036364,14.8276647163636,18.4344330181818,19.7005898309091,7.08024095,1.19256132,4.54917889181818,10.3404987654545,14.1803077981818,3.68406355181818,4.24014413727273,5.90295383909091,2.85163341909091,5.00204086454546,3.37236742727273,10.8831141718182,11.6068188527273,18.6405675109091,4.75687313090909,6.94553066,6.09070239818182,5.12366644363636,22.6998584609091,22.5108090609091,16.0965385818182,22.8779059427273
313,3.85434745842105,23.4661708733971,14.746190778756,18.4377710985646,19.6653528038278,6.93629976449761,1.21369625641148,4.58038097172249,10.3248445111483,14.0875069111483,3.71125146349282,4.2214649454067,5.9389336591866,2.84874797617225,4.96422297349282,3.40311023770335,10.449138947177,11.4516701581818,17.7348320190909,4.7438543037799,7.00211606492823,6.09777794248804,5.07162124626794,21.7303179376077,22.240331237799,15.3237015126316,22.1917239476555
314,3.85960028990431,23.4917951592823,14.732723188134,18.431300634067,19.6571214147368,6.92419493956938,1.23390608497608,4.60484963315789,10.3033519598086,14.0097879485646,3.73285539181818,4.20721031133971,5.97170376688995,2.87109981732057,4.92753772488038,3.42408569320574,10.0961785683254,11.3574253942584,16.9318689458373,4.74582510033493,7.04670390014354,6.09668847200957,5.04599141330144,20.8625750551675,22.1143701415311,14.6830653000478,21.7284277766986
315,3.88369678947368,23.5073369763158,14.6839172821053,18.4176727421053,19.6427740173684,6.92579180631579,1.24126301526316,4.62968385210526,10.2876980163158,13.9210505573684,3.75696993052632,4.19415004105263,6.01425376473684,2.87277758105263,4.88195930526316,3.43905656578947,9.84847414105263,11.2961725942105,16.2859061673684,4.72002643210526,7.09434423947369,6.08646034947368,5.01701668263158,20.1432848668421,21.9872031973684,14.1173486426316,21.3217741963158
316,3.88316348857143,23.4476891285714,14.67522278,18.4151643671429,19.6437311757143,6.88911680571428,1.25048540857143,4.64098805,10.2631223685714,13.8462405128571,3.77361173,4.17577006571428,6.04565164571429,2.86679074285714,4.84222801857143,3.45073256571429,9.51804728714285,11.1825706257143,15.6420547471428,4.69347389428571,7.11711639571429,6.08891745571428,4.96917029142857,19.4912326685714,21.8525607428571,13.6093180185714,20.9372071414286
