"wl","black_carapace","black_paint","blue_carapace","blue_paint","cloth","mudflat","orange_manus","orange_paint","pink_dactylus","pink_paint"
334,7.1516778775,9.68330892711538,15.3395108967308,7.75427014019231,5.16999780942308,4.10813918961539,10.5777765492308,3.97503112634615,22.0743269051923,4.49056383557692
335,7.14122501019231,9.64669869745192,15.4397137603846,7.75016299850961,5.20449969009615,4.12454635081731,10.6136971907212,3.97254018384615,22.2321444750962,4.49180284427885
336,7.12685953548077,9.63537694884615,15.5262218945192,7.751885325,5.23753129490385,4.15056881875,10.599681895,3.97640520528846,22.3532355720192,4.50467348990385
337,7.09299948634616,9.61022730826923,15.5933571800962,7.74646966822115,5.26669265927885,4.16935939586538,10.5920687623558,3.96533070644231,22.4765423409615,4.50300699480769
338,7.06039848254808,9.59682288870192,15.6494646265385,7.74533988225962,5.30089972024039,4.18950389697115,10.5790167347115,3.97015449317308,22.5810607101923,4.51754181826923
339,7.03494999879808,9.58271616653846,15.7280698203365,7.74353474980769,5.33779097673077,4.21184055326923,10.5684890525,3.96320194326923,22.7136154049038,4.52889220774038
340,7.03139787629808,9.561890245,15.8134936874038,7.74484494774038,5.36759882317308,4.23591711653846,10.5764959194712,3.96244962591346,22.8238949275481,4.53672989081731
341,7.00815350028985,9.54091617512077,15.8868602497585,7.74931711589372,5.40715997961353,4.2543936852657,10.5837103766184,3.96218215193237,22.9341794939613,4.55535517714976
342,7.00289472009615,9.51518028461538,15.9646137377885,7.75235432076923,5.43359289067308,4.27287460307692,10.5822576582692,3.95906846355769,23.0304095642308,4.56965301413461
343,6.98751091341346,9.49627051067308,16.0571083889423,7.75971573798077,5.45547570326923,4.29799829408654,10.6001814079327,3.95150914990385,23.1128227002404,4.59299424
344,6.94630112153846,9.48390904134615,16.1565187740385,7.77275790307692,5.48836057557692,4.32713480096154,10.6335864992308,3.95456278903846,23.2293123259615,4.62610838230769
345,6.92268848676329,9.4611811689372,16.2037947328986,7.78776611661836,5.50949382487923,4.34876954971014,10.6198938875362,3.95520114352657,23.3260675655072,4.65231140067633
346,6.90961768336538,9.44812181716346,16.2835258585577,7.80134954307692,5.53326528995192,4.37882596879808,10.6329416249519,3.953122929375,23.4067773017788,4.68781566149038
347,6.87637290447115,9.41756475692308,16.35262050625,7.81553832677885,5.55409452173077,4.39870031509615,10.6246524504327,3.95402054403846,23.5022847154808,4.71105515884615
348,6.86571246908654,9.38636001163461,16.4081230854808,7.83377451245192,5.57449546192308,4.41850101639423,10.5963889821635,3.95071188418269,23.6251995727404,4.73994636418269
349,6.86276005793269,9.366381581875,16.4863435371635,7.85608167725962,5.600183649375,4.45055127860577,10.6276306795673,3.96103849975962,23.7342588057212,4.79341274110577
350,6.88258680454106,9.34593979410628,16.5572966939614,7.87765370217391,5.62658764608696,4.46328863980676,10.6291276803382,3.96506840072464,23.8855196668599,4.83678508560386
351,6.8982244705314,9.34253496193237,16.6198925506763,7.9048277131401,5.65452969318841,4.49778825565217,10.6707017930435,3.97631207381643,24.0418948366184,4.90667942772947
352,6.89130421019231,9.32746303057692,16.6787352373077,7.93497544019231,5.68383872240385,4.52558295269231,10.6517064251923,3.98878702788462,24.1807077667308,4.97042191298077
353,6.87681522898551,9.29647175391304,16.7415244350725,7.97002718405797,5.69948086942029,4.54215020927536,10.6007493731884,3.98372648391304,24.3516649928986,5.03133674246377
354,6.87468744192308,9.29165423225962,16.8108285603365,8.00715208139423,5.72864565120192,4.57267113870192,10.6128768911058,3.99719027403846,24.4527699952885,5.10440026211539
355,6.84656635637681,9.26523428449275,16.8549031162319,8.04626110797101,5.7483666115942,4.59374618608696,10.6008679908696,3.9945622884058,24.5963416324638,5.16926136434783
356,6.82523062898551,9.2425770873913,16.917781796087,8.09073828710145,5.76650443884058,4.61626968637681,10.6050835753623,3.99278058666667,24.7040300491304,5.23749186347826
357,6.79129011376812,9.23569477971014,16.9456990553623,8.13993815144928,5.80025183884058,4.65504168086957,10.6539889181159,4.00942825391304,24.7605588686957,5.32707150391304
358,6.76101419357488,9.21335274487923,17.0124106093237,8.18964375178744,5.82501327898551,4.68446491801932,10.6782004480193,4.01405513608696,24.8575229586473,5.41454513652174
359,6.71897316304348,9.19231765251208,17.060572011401,8.24392906874396,5.84520052657005,4.70759490280193,10.6678320221739,4.01695660777778,24.9259292401449,5.50572601637681
360,6.69351169695652,9.17400532014493,17.1482018430435,8.30363000956522,5.87228696463768,4.73153438710145,10.6903186604348,4.02212501797101,24.9802084175362,5.60672193086956
361,6.69222405792271,9.1603391263285,17.1807765477778,8.37159144444444,5.89950863140097,4.75750669942029,10.6692430091787,4.03239813942029,25.0743427005797,5.70628711173913
362,6.66028448043478,9.14726192782609,17.2218142491304,8.44145979869565,5.91928176391304,4.77643294913043,10.6697802008696,4.03759305,25.1466715095652,5.80527547565218
363,6.64383593289855,9.12998905222222,17.2881363360386,8.52275405710145,5.94609395642512,4.79508660956522,10.6661674480193,4.04730818608696,25.2093193342029,5.91937739028986
364,6.61576696883495,9.1054666523301,17.3170693047087,8.61693080694175,5.97438471067961,4.82015808325243,10.6391194214078,4.0537557884466,25.2753701540291,6.02521570378641
365,6.62077642714976,9.08693728502415,17.3694342431401,8.72152968574879,5.9937398068116,4.83735757135266,10.6222424238647,4.06335275256039,25.3436362682609,6.13997926183575
366,6.62348496285024,9.05929236338164,17.4228490172464,8.83103404280193,6.02207425695652,4.86657260869565,10.6172415427053,4.07252839599034,25.4482553257488,6.27020565516908
367,6.64327754980583,9.04995500252427,17.4884459434951,8.95339840572815,6.03818335563107,4.89455261679612,10.6072439449515,4.07843856165049,25.5613761584466,6.40713839504854
368,6.64236142888889,9.03961080352657,17.5338859308213,9.08788828608695,6.06146167299517,4.93246859545894,10.6234441728502,4.09502355502415,25.6857031002415,6.56775587241546
369,6.64121792995146,9.0306200823301,17.5622540312621,9.23521531009709,6.09410717699029,4.97189288592233,10.6517135425243,4.10222790839806,25.7819871515534,6.74291031679612
370,6.63329649859903,9.01303271666667,17.6438509465701,9.38866749434783,6.12423709458937,5.01211547164251,10.6607894049275,4.11375522135266,25.88447791,6.93469615536232
371,6.64734392304348,8.9964504526087,17.6889275630435,9.56707191043478,6.16105171391304,5.05850198826087,10.6852011873913,4.13001706608696,25.9790802608696,7.14324070695652
372,6.63670967718447,8.98279387635922,17.741556486068,9.77130727878641,6.20232148873786,5.10496217572816,10.6904209657282,4.14863480805825,26.1076520084951,7.35918215378641
373,6.63968125,8.9643525,17.78692187,9.99958929,6.22900106,5.14131927,10.68237404,4.1585122,26.21583163,7.58527138
374,6.63723532985437,8.95381763805825,17.8521323896602,10.2568499078641,6.25716067262136,5.17461881728155,10.6795321523301,4.17697145417476,26.3177156233495,7.82456346427184
375,6.64838969504854,8.93521797427185,17.8902751193204,10.5468301492233,6.28955623359223,5.20908098213592,10.6784352935922,4.19006812417476,26.4040659432039,8.07109522728155
376,6.67732029771845,8.92227379106796,17.962367978932,10.8678018364563,6.32254254281553,5.2435206242233,10.6786053381553,4.20166597228155,26.471513389466,8.34320658747573
377,6.68914596174757,8.91007225883495,18.0435018988835,11.2094900771845,6.35978478097087,5.28694192262136,10.6979812769903,4.21857654660194,26.5452304086893,8.64650121116505
378,6.72640888849515,8.89750714708738,18.0975984900971,11.5790370321359,6.40629750043689,5.33853099936893,10.7385495942233,4.24021175873786,26.5957884402427,8.97776080713592
379,6.72938970456311,8.8971171984466,18.1641544762621,11.9776633310194,6.45301427378641,5.39501187980583,10.7613779409223,4.2614617234466,26.7069872965534,9.3606941569903
380,6.72915706213592,8.88106972393204,18.213368213301,12.3942663371845,6.49435195990291,5.44470763669903,10.7633205209709,4.27362219019417,26.8244254325728,9.80287057781553
381,6.72859801262136,8.87517424145631,18.2538642660194,12.8343535759223,6.5505204838835,5.49955402990291,10.7716192575728,4.30592675116505,26.9530638200971,10.3190598194175
382,6.71372630305825,8.84997949699029,18.2973132696602,13.2962841845146,6.58440290713592,5.53986114699029,10.7333473713592,4.31191113878641,27.1045586020388,10.8796783643204
383,6.71131335466019,8.83373299320388,18.3389954895146,13.7771711334952,6.63096441407767,5.5899791115534,10.7406650490291,4.32845102961165,27.2020198435922,11.4893593645631
384,6.68660177378641,8.82189932194175,18.3563808227184,14.2745176698058,6.66823463825243,5.63496736320388,10.7389475492233,4.34667784504854,27.2977541438835,12.1147558657282
385,6.69413726560976,8.80555470804878,18.3814979629268,14.78476042,6.70492553926829,5.67604832634146,10.7585263643902,4.37056973365854,27.368853272439,12.7830102631707
386,6.73294416595122,8.79288996429268,18.4232734800976,15.3091615966341,6.73913733707317,5.72396830034146,10.800048439122,4.38701187053659,27.5031710308293,13.4961117733658
387,6.72815905,8.77162448,18.45644807,15.84290875,6.77195593,5.76391924,10.80894774,4.40850922,27.61316979,14.23966851
388,6.73485055699029,8.76162224300971,18.512236752233,16.3764590381553,6.81128666834951,5.80782670650485,10.8269711992233,4.42527863165049,27.6835319806796,15.0547394923301
389,6.74123853073171,8.73837866219512,18.528067512439,16.91524782,6.85173781902439,5.85873880243902,10.833422754878,4.44288461878049,27.8351449831707,15.9805747960975
390,6.713273526,8.728087244,18.547449134,17.450885368,6.897266146,5.916605194,10.813984516,4.471063974,27.926930232,17.04522728
391,6.6843732015534,8.72805894286408,18.5880385763592,17.9837661666019,6.94683338184466,5.97832034228155,10.8118047220388,4.49467043,28.048927113835,18.2380954008252
392,6.65240855780488,8.71797231,18.6326481034146,18.5140761343902,6.98408466121951,6.03125779804878,10.788665104878,4.5140408702439,28.2018036514634,19.4950784507317
393,6.59634771004878,8.70422477082927,18.667568730878,19.0379936240488,7.03001314360976,6.08689352131707,10.7651743217561,4.53836878512195,28.2878309060488,20.77877016
394,6.56435191819512,8.68385007170732,18.7196229046829,19.5553261789268,7.07343163390244,6.13038652341463,10.7904713865366,4.54593799912195,28.3847187030244,22.0182125317073
395,6.53771685760976,8.66028243643902,18.7202100569756,20.0669631774634,7.10648707229268,6.17380072853659,10.7889498007805,4.55772944902439,28.4776796284878,23.2350268214146
396,6.52272404560976,8.64308954429268,18.7518284497561,20.5651053293659,7.14226413302439,6.22013859170732,10.7834717122439,4.57254343517073,28.5329312557073,24.3889075861951
397,6.4808284275122,8.63569439809756,18.760596989561,21.0477259848293,7.16615861292683,6.26604278321951,10.762937897122,4.5783754775122,28.6226297454146,25.4540426989268
398,6.453880428,8.628998742,18.811393852,21.515798142,7.193324726,6.308585166,10.75228787,4.591762298,28.705445918,26.461496242
399,6.43119257585366,8.62224211097561,18.8557274354634,21.9758588820488,7.21639577170732,6.34487604414634,10.7492688732195,4.60069102043902,28.7700012210244,27.4164356769268
400,6.40662510560976,8.61220854580488,18.8836457616098,22.427366821122,7.23478277478049,6.3825020644878,10.7599428535122,4.60276941887805,28.8585244355122,28.3303235472195
401,6.42681274463415,8.59620061731707,18.940398894878,22.8646196643903,7.26726132756098,6.41799431170732,10.7709197902439,4.61165497146342,28.9463714209756,29.2040645707317
402,6.43396262588235,8.58673589333333,18.9715058461765,23.2882751714706,7.29901591392157,6.45930714843137,10.7859660547059,4.61490085715686,29.0243722253922,30.0703147612745
403,6.45127939795122,8.57782078380488,18.9838546254634,23.6976991763415,7.33180306614634,6.50929525473171,10.8270967623415,4.62279002604878,29.1191995113658,30.9014298987805
404,6.42467033121951,8.57129789707317,19.0116825117073,24.0972153031707,7.36972915585366,6.55832453804878,10.8342658921951,4.62680273,29.2129900353659,31.6949326658537
405,6.42297010180488,8.55974004029268,19.0458056718537,24.4883962381951,7.40007244580488,6.60462591580488,10.8352260933659,4.62499688312195,29.3053334089268,32.4569995462927
406,6.42933273210784,8.54865988769608,19.0673523198039,24.8729024181373,7.43128817833333,6.65382094946078,10.8546537519608,4.6271547270098,29.4217645631373,33.1842615537745
407,6.42065615980488,8.531444786,19.1039163643415,25.2443836167317,7.46479868721951,6.70108446014634,10.8388371906829,4.62305345419512,29.5202364912683,33.8515497764878
408,6.43795181878049,8.51803304829268,19.1422956965854,25.6077500970732,7.49428233414634,6.7429560897561,10.8290840497561,4.62275014219512,29.6126470917073,34.4511729456098
409,6.4214900277451,8.50552437568627,19.1455808620588,25.9632458886274,7.53070252132353,6.79293115259804,10.8174591477941,4.62650580769608,29.7062826655882,34.9957594220098
410,6.4111703375,8.4891941175,19.1794386725,26.3117011725,7.5663131725,6.8353214225,10.8116055825,4.6214964275,29.804567905,35.480326425
411,6.41393835235294,8.47655759529412,19.1922556444118,26.6488111591176,7.59644403264706,6.88031203794118,10.7994765164706,4.61704327323529,29.8773281188235,35.8927642508823
412,6.41502319382353,8.47328915382353,19.2208209125,26.9789896204412,7.63392544823529,6.93881122352941,10.8017735069118,4.62015161294118,29.9706131469118,36.2788897067647
413,6.43536231735294,8.46507138823529,19.2694396404902,27.2997868535784,7.66950364058823,6.98571964568627,10.8078294809804,4.61487814504902,30.0621382136274,36.6357891406863
414,6.46669665,8.45727240588235,19.3015998843137,27.616530145098,7.70276555215686,7.03701896078431,10.8104855698039,4.61762701137255,30.1426190254902,36.9613718013726
415,6.48147489215686,8.44449871941177,19.3397755398039,27.9293252029412,7.73552691960784,7.09009563862745,10.8256473639216,4.61565003156863,30.2308871496078,37.277936185098
416,6.48445637117647,8.43360426352941,19.3695613511765,28.2404735882353,7.77372966882353,7.14366900294118,10.8364227794118,4.61833872764706,30.3215275911765,37.5703726064706
417,6.50064340367647,8.42592931862745,19.3877111780392,28.5425407813235,7.8101721072549,7.19341314495098,10.8434892831863,4.61989138901961,30.3868907638235,37.8465807563725
418,6.50562108990196,8.41935787627451,19.4106497623529,28.8356369842157,7.8536924545098,7.25366519382353,10.8618582709804,4.62180612392157,30.4642150014706,38.1109534641176
419,6.53002068014706,8.40852669529412,19.4278342373529,29.1191673869118,7.89376354235294,7.31276972852941,10.8732532198529,4.62452441426471,30.5458177982353,38.3546789023529
420,6.53569335313726,8.40515739843137,19.4528471531373,29.3935202819608,7.93421332705882,7.37560131431372,10.8654091566667,4.63152295117647,30.6300957654902,38.5832935264706
421,6.54199867502463,8.3933613608867,19.4411455054187,29.659520037931,7.9732330270936,7.43960351852217,10.8910366384236,4.63326130492611,30.7404175080788,38.7844487848276
422,6.54346264901478,8.38110212891626,19.4617800404926,29.9199235481281,8.01145913004926,7.50547164655172,10.8810888802463,4.63314196330049,30.8232721468473,38.9741728082759
423,6.58166603009852,8.37337564261084,19.4978719573399,30.1655556614286,8.0497820473399,7.56258885034483,10.8928280842857,4.63177760916256,30.9516848782759,39.1495213660098
424,6.60682136881773,8.36235555995074,19.5583776941379,30.398045685665,8.09041291428571,7.62760705591133,10.9428380564532,4.63201758349754,31.0574215487192,39.342315047734
425,6.61610157009852,8.3510012737931,19.6314059105911,30.6186940645813,8.1349575193596,7.68939826418719,10.9493575054187,4.63484602339902,31.1520839082266,39.5191223620197
426,6.6147782544335,8.33638686064039,19.6766931617734,30.8248290072906,8.17590633827586,7.75305340359606,10.9588187857143,4.6367724226601,31.2567908884236,39.715982610197
427,6.61613234270936,8.32186500793103,19.7227790222167,31.0196915592118,8.2224825835468,7.82976689246305,10.9674757658128,4.63999625034483,31.3507155152709,39.8962694394089
428,6.59557401882353,8.3125711,19.7201549441176,31.1989094129412,8.27454649705882,7.90427654941176,10.9457260470588,4.64574515117647,31.4272000476471,40.0723640770588
429,6.57895347176471,8.29602116588235,19.7319224962745,31.3710283541176,8.31913416647059,7.97067540647059,10.9423523711765,4.63935647313725,31.5426940898039,40.2384942778431
430,6.5919174172549,8.29133793,19.7486106692157,31.5334337809804,8.36693573568627,8.04528881764706,10.9789855084314,4.6434321827451,31.635682195098,40.3919674919608
431,6.57788410916256,8.28523971167488,19.7836084007882,31.6869540549261,8.4147664753202,8.11755880891626,10.9841810928079,4.64577157876847,31.7639267115764,40.5533942412315
432,6.55006248399015,8.27858065596059,19.8174565652709,31.8361797589655,8.46220031197044,8.19269116285714,10.9869188551724,4.64893065374384,31.882600487931,40.7015073616256
433,6.54991488068965,8.26880125068966,19.8596904110345,31.9813684541379,8.5084993262069,8.26587310896551,11.0040988224138,4.65166645344828,31.9950358424138,40.8427864313793
434,6.54460247064039,8.26118968315271,19.8913324571429,32.1177542596059,8.55493424650246,8.34363618837438,11.00446006,4.65462827216749,32.0963306624138,40.971132186798
435,6.5444381439604,8.26394855366337,19.9174753954455,32.2510438060396,8.59916293712871,8.41563864792079,11.0007866750495,4.65804535356436,32.2195849223762,41.0824866835644
436,6.54917522231527,8.25671106477832,19.9367980026601,32.3793960954187,8.64340514325123,8.4821101664532,11.0170186130542,4.66263608768473,32.3113058809852,41.1994521355665
437,6.56038904990148,8.24811383241379,19.9474465687685,32.5042359724631,8.6899747953202,8.5493679646798,11.024443297931,4.66669346399015,32.4264997413793,41.3125094115271
438,6.57243790831683,8.23818636282178,19.9717987470792,32.6249364062376,8.73503517440594,8.61618234816832,11.0358691719802,4.67076479950495,32.5121537566832,41.4214721206931
439,6.57122259433498,8.2248907673399,19.9867520574384,32.7401031375369,8.78030794926108,8.68086994241379,11.0363604333005,4.67225925724138,32.6035432015271,41.5278833781281
440,6.57472259965517,8.21057982724138,20.0304226075862,32.8511112189655,8.82617719965517,8.74508525551724,11.03739471,4.67667612517241,32.6993138886207,41.6384130682759
441,6.57595422267327,8.19855995049505,20.0550694024752,32.9564008786139,8.87051496336634,8.80533494534654,11.0383679310891,4.67842301326733,32.7873810838614,41.7382312593069
442,6.57540155280788,8.19067461059113,20.1033787093103,33.053836898867,8.92036116970443,8.87447229054187,11.0478601155665,4.68337523428571,32.8787807368473,41.8280194271429
443,6.59776751364532,8.1882347353202,20.1569248147291,33.1471074857635,8.97066991551724,8.93578502285714,11.0673795097537,4.69474676320197,32.9650332400985,41.9288086755172
444,6.59403720862069,8.18010700724138,20.1763995086207,33.2385933010345,9.01720501758621,8.99541417896552,11.0702819003448,4.69740013758621,33.0267506613793,42.01147757
445,6.62460892762376,8.17904737247525,20.1937921827723,33.3258345080198,9.06742050326733,9.05757880633663,11.0894193030693,4.70348985138614,33.114239569703,42.0920972858416
446,6.63886714182266,8.17222422768473,20.2001374265517,33.4072677051232,9.12235775325123,9.12024245256158,11.1075277696552,4.70752723916256,33.1934098996059,42.16719304
447,6.62712429241379,8.16642524561576,20.1829379363054,33.4857465325123,9.17408592793103,9.18606581566503,11.0887039902956,4.71237124965517,33.2452954423645,42.2277660684236
448,6.63149454064356,8.16038872841584,20.1861141297525,33.5607849077723,9.22949853920792,9.24905123445544,11.114257334505,4.72337798623762,33.3111604186634,42.2856045089109
449,6.63073379584158,8.15026735,20.2036092585149,33.6329836083168,9.28145388910891,9.30712302346534,11.1231824170297,4.72865829168317,33.3786265342574,42.3356653446535
450,6.62224380425743,8.13898450891089,20.2163976711881,33.702599139901,9.32659754762376,9.3578229680198,11.1265770483168,4.7365585719802,33.4233367527723,42.3727935051485
451,6.61279113890547,8.12930751880597,20.2257109024378,33.7668717404975,9.37891526681592,9.41164016950249,11.1461102169652,4.75037784034826,33.4713623420398,42.3961252575124
452,6.62769223074257,8.12388719435643,20.2563865375248,33.8250892292079,9.43290613643564,9.46617669519802,11.1616558185149,4.75778732386139,33.5154730627228,42.421572804802
453,6.61894420554455,8.12107366118812,20.2692915136634,33.8795684467327,9.49396073306931,9.51880666732673,11.1436200683168,4.77365276287129,33.583310329901,42.4316652070297
454,6.60240807199005,8.11545462791045,20.2456380393035,33.9284390662189,9.55482644562189,9.57305796885572,11.1456159318408,4.78547062482587,33.6468355916418,42.4321283242786
455,6.60145433475248,8.10842796673267,20.2521330194059,33.9747229940594,9.61651422316832,9.62161746693069,11.1521309326733,4.79723020910891,33.6931891620792,42.4252917907921
456,6.5931236721393,8.09699712268657,20.25318624,34.0136332147264,9.6765545062189,9.66780010771144,11.1565661772637,4.81204597945274,33.7103716793532,42.4105965898507
457,6.59004072371287,8.08345233747525,20.2563058427723,34.0480530403465,9.73101716034653,9.71669443727723,11.1872096200495,4.82736269930693,33.7396969844554,42.3854728541584
458,6.60185410666667,8.08253352049751,20.2885485701493,34.0806712437811,9.78901755338308,9.76700723577114,11.1942943041791,4.84888488766169,33.7622482277114,42.3600388656716
459,6.62869948940594,8.06890175821782,20.2984832418812,34.1057243859406,9.83769011475248,9.80806322792079,11.2151606470297,4.87072287544555,33.8061779157426,42.3197211579208
460,6.63416666731343,8.06291392955224,20.2981689748756,34.1283774725373,9.88995740159204,9.85711285641791,11.2212199169154,4.89263855004975,33.8923648412438,42.2612573912935
461,6.63308017328358,8.05960849492537,20.3068177185075,34.1484471252239,9.95170355552239,9.90004008402985,11.2119020146269,4.92085126656716,33.9474234949254,42.2071068534328
462,6.64903667298507,8.05173434014925,20.3035431680597,34.1614469883582,10.0115632743284,9.93938645716418,11.2227167467164,4.94551370492537,34.0161418056716,42.1520580920896
463,6.64416498656716,8.04907196004975,20.3045344257711,34.1648399837313,10.0741541244776,9.98522036940299,11.2267689787065,4.97570551626866,34.0771561179602,42.0922604239801
464,6.64369052472637,8.0393169320398,20.3033816102488,34.1667455042289,10.1328710426866,10.0267164871642,11.2316307720896,5.00711568965174,34.0953694928856,42.0341501727861
465,6.65612984935644,8.03008993831683,20.2985119305941,34.1655618534158,10.1834280588119,10.0643032904455,11.2440392257921,5.04057377118812,34.1302071291089,41.9617080323267
466,6.64620916656716,8.02191705582089,20.2883341058209,34.1649625774627,10.2422081952239,10.1116737804478,11.2533983167164,5.07873596701493,34.1674471923881,41.8892400146269
467,6.65475417756219,8.01228225238806,20.2866086262687,34.1595695530348,10.3004965073134,10.156924371592,11.2477383516915,5.11916251666667,34.2206457445771,41.816927859403
468,6.65292927920398,8.00537904039801,20.2913825761692,34.1483243559204,10.3575350708458,10.2078553358209,11.2519744493532,5.16170997706468,34.2563980256219,41.7366331288557
469,6.64682398149254,7.99695683263682,20.3108260442289,34.1326175650746,10.4237950804478,10.2562941693035,11.2690723416915,5.20211275174129,34.2863355618905,41.6696584098507
470,6.64874940323383,7.99135177422886,20.3264993264179,34.1144580265672,10.4883957818905,10.3059531167164,11.2720260946269,5.24740614820896,34.3053946139801,41.5886526673134
471,6.647423324,7.9855957224,20.3272291624,34.0951406304,10.5535390644,10.3580098216,11.2997304488,5.29410078,34.3184318672,41.5113573744
